	val_nre	test_nre	time
1637	0.24096364662333616	0.2581192672404294	0.0023627281188964844
1638	0.24073437568720882	0.25787951453781555	0.002359628677368164
1639	0.2406327894174767	0.2578421137028421	0.002351045608520508
1640	0.2403119855787499	0.2575107037069097	0.0023517608642578125
1641	0.2400225607355191	0.2572506875301895	0.002360820770263672
1642	0.2397375555337514	0.2569890356290604	0.002362966537475586
1643	0.2394755317090578	0.25676897740876287	0.0023620128631591797
1644	0.23937218516374068	0.2567353603596755	0.002371072769165039
1645	0.2390905510834159	0.2565023353369992	0.002374410629272461
1646	0.2387969203633847	0.2562198104648909	0.00235748291015625
1647	0.2384444838826053	0.2558712377209216	0.0023729801177978516
1648	0.23801594344293805	0.2554631942441267	0.002366781234741211
1649	0.23790391481158227	0.25540498197194067	0.002369403839111328
1650	0.23814767757651345	0.25565307295076	0.0023610591888427734
1651	0.23850630432540915	0.2560618907219001	0.002370595932006836
1652	0.2391144456244305	0.25669960160376504	0.002353191375732422
1653	0.23979382575134223	0.2573813056513996	0.002375364303588867
1654	0.2404826018679902	0.2581074238569188	0.0023665428161621094
1655	0.24121711630334425	0.25893034122507197	0.002380847930908203
1656	0.2420398636875936	0.2597220504781168	0.0023736953735351562
1657	0.24268848710177807	0.2604019371323084	0.0023610591888427734
1658	0.24318147147175806	0.26093545364234966	0.002382040023803711
1659	0.24352172196793376	0.26124197209809386	0.0023658275604248047
1660	0.24345203971904866	0.261149422616724	0.0023496150970458984
1661	0.24340046124782153	0.2610408032861358	0.0023479461669921875
1662	0.2435673308830582	0.2612332806439108	0.0023555755615234375
1663	0.243774396167369	0.26136900374865735	0.002356290817260742
1664	0.24400196290074125	0.2616251210305217	0.0023479461669921875
1665	0.24428839437331953	0.2618963929501127	0.002368927001953125
1666	0.24455508989146685	0.2622020532393976	0.0023679733276367188
1667	0.24483684459762106	0.2625429584075126	0.002370595932006836
1668	0.24514939507315395	0.26291536324128506	0.0023653507232666016
1669	0.24547826066862174	0.26322338549527513	0.002329587936401367
1670	0.24586631142204823	0.2635978799927121	0.0022852420806884766
1671	0.24641498208654192	0.2641532904730607	0.002351999282836914
1672	0.24709906128175854	0.2648739550724472	0.0023589134216308594
1673	0.2477782881525627	0.26567500331151567	0.002371549606323242
1674	0.24850603285899917	0.2664669427243407	0.0023682117462158203
1675	0.24924727321350618	0.2673061488894535	0.002377748489379883
1676	0.25004741647680334	0.2681181365198819	0.002382516860961914
